,NAME,S1901_C04_012E
21112,ZCTA5 60616,54370
21113,ZCTA5 60617,30738
21114,ZCTA5 60618,70132
21115,ZCTA5 60619,30634
21116,ZCTA5 60620,25625
21117,ZCTA5 60621,19017
21118,ZCTA5 60622,91159
21119,ZCTA5 60623,23170
21120,ZCTA5 60624,16525
21121,ZCTA5 60625,62077
21122,ZCTA5 60626,41483
21123,ZCTA5 60628,30577
21124,ZCTA5 60629,24331
21125,ZCTA5 60630,51036
21126,ZCTA5 60631,60080
21127,ZCTA5 60632,24478
21128,ZCTA5 60633,28835
21129,ZCTA5 60634,38385
21130,ZCTA5 60636,20318
21131,ZCTA5 60637,22100
21132,ZCTA5 60638,41351
21133,ZCTA5 60639,26811
21134,ZCTA5 60640,53534
21135,ZCTA5 60641,45239
21136,ZCTA5 60642,110433
21137,ZCTA5 60643,40108
21138,ZCTA5 60644,18808
21139,ZCTA5 60645,47232
21140,ZCTA5 60646,41500
21141,ZCTA5 60647,75201
21142,ZCTA5 60649,31069
21143,ZCTA5 60651,30915
21144,ZCTA5 60652,40754
21145,ZCTA5 60653,21869
21146,ZCTA5 60654,108212
21147,ZCTA5 60655,59969
21148,ZCTA5 60656,52355
21149,ZCTA5 60657,77159
21150,ZCTA5 60659,40638
21151,ZCTA5 60660,48443
21152,ZCTA5 60661,113993
21153,ZCTA5 60706,48403
21154,ZCTA5 60707,36318
21155,ZCTA5 60712,50324
21156,ZCTA5 60714,33642
21157,ZCTA5 60803,39665
21158,ZCTA5 60804,33572
21159,ZCTA5 60805,47654
21160,ZCTA5 60827,26586
21161,ZCTA5 60901,26159
21162,ZCTA5 60910,30227
21163,ZCTA5 60911,35833
21164,ZCTA5 60912,18750
21165,ZCTA5 60913,-
21166,ZCTA5 60914,41607
21167,ZCTA5 60915,41250
21168,ZCTA5 60917,26563
21169,ZCTA5 60918,25000
21170,ZCTA5 60919,79583
21171,ZCTA5 60920,44583
21172,ZCTA5 60921,-
21173,ZCTA5 60922,44550
21174,ZCTA5 60924,26442
21175,ZCTA5 60926,43611
21176,ZCTA5 60927,44028
21177,ZCTA5 60928,40000
21178,ZCTA5 60929,47875
21179,ZCTA5 60930,36250
21180,ZCTA5 60931,43906
21181,ZCTA5 60932,-
21182,ZCTA5 60933,33125
21183,ZCTA5 60934,34063
21184,ZCTA5 60935,59583
21185,ZCTA5 60936,31932
21186,ZCTA5 60938,25592
21187,ZCTA5 60939,-
21188,ZCTA5 60940,30375
21189,ZCTA5 60941,43250
21190,ZCTA5 60942,30932
21191,ZCTA5 60945,31591
21192,ZCTA5 60946,39375
21193,ZCTA5 60948,25938
21194,ZCTA5 60949,44750
21195,ZCTA5 60950,33789
21196,ZCTA5 60951,46250
21197,ZCTA5 60952,28667
21198,ZCTA5 60953,25625
21199,ZCTA5 60954,35052
21200,ZCTA5 60955,25625
21201,ZCTA5 60956,-
21202,ZCTA5 60957,27522
21203,ZCTA5 60958,12500
21204,ZCTA5 60959,23854
21205,ZCTA5 60960,54375
21206,ZCTA5 60961,21655
21207,ZCTA5 60962,26250
21208,ZCTA5 60963,20288
21209,ZCTA5 60964,43000
21210,ZCTA5 60966,26923
21211,ZCTA5 60967,-
21212,ZCTA5 60968,40000
21213,ZCTA5 60969,-
21214,ZCTA5 60970,23032
21215,ZCTA5 60973,21719
21216,ZCTA5 60974,31667
21217,ZCTA5 61001,47917
21218,ZCTA5 61006,32109
21219,ZCTA5 61007,48571
21220,ZCTA5 61008,33325
21221,ZCTA5 61010,39773
21222,ZCTA5 61011,52102
21223,ZCTA5 61012,43125
21224,ZCTA5 61013,41964
21225,ZCTA5 61014,34732
21226,ZCTA5 61015,52946
21227,ZCTA5 61016,54063
21228,ZCTA5 61018,30625
21229,ZCTA5 61019,57750
21230,ZCTA5 61020,32212
21231,ZCTA5 61021,32937
21232,ZCTA5 61024,42500
21233,ZCTA5 61025,39651
21234,ZCTA5 61027,-
21235,ZCTA5 61028,34559
21236,ZCTA5 61030,42750
21237,ZCTA5 61031,32969
21238,ZCTA5 61032,27183
21239,ZCTA5 61036,38068
21240,ZCTA5 61037,-
21241,ZCTA5 61038,-
21242,ZCTA5 61039,43750
21243,ZCTA5 61041,37736
21244,ZCTA5 61042,37917
21245,ZCTA5 61043,-
21246,ZCTA5 61044,33250
21247,ZCTA5 61046,41250
21248,ZCTA5 61047,46331
21249,ZCTA5 61048,27321
21250,ZCTA5 61049,38125
21251,ZCTA5 61050,-
21252,ZCTA5 61051,34167
21253,ZCTA5 61052,55000
21254,ZCTA5 61053,39250
21255,ZCTA5 61054,26448
21256,ZCTA5 61057,-
21257,ZCTA5 61059,46100
21258,ZCTA5 61060,33994
21259,ZCTA5 61061,32002
21260,ZCTA5 61062,35208
21261,ZCTA5 61063,34688
21262,ZCTA5 61064,38629
21263,ZCTA5 61065,57889
21264,ZCTA5 61067,32500
21265,ZCTA5 61068,31424
21266,ZCTA5 61070,60625
21267,ZCTA5 61071,33497
21268,ZCTA5 61072,41696
21269,ZCTA5 61073,59934
21270,ZCTA5 61074,28060
21271,ZCTA5 61075,55625
21272,ZCTA5 61077,-
21273,ZCTA5 61078,30455
21274,ZCTA5 61079,29219
21275,ZCTA5 61080,38491
21276,ZCTA5 61081,30815
21277,ZCTA5 61084,47500
21278,ZCTA5 61085,37500
21279,ZCTA5 61087,32750
21280,ZCTA5 61088,49427
21281,ZCTA5 61089,-
21282,ZCTA5 61091,-
21283,ZCTA5 61101,25690
21284,ZCTA5 61102,25947
21285,ZCTA5 61103,28482
21286,ZCTA5 61104,22360
21287,ZCTA5 61107,43270
21288,ZCTA5 61108,34001
21289,ZCTA5 61109,34524
21290,ZCTA5 61111,41152
21291,ZCTA5 61112,24336
21292,ZCTA5 61114,38870
21293,ZCTA5 61115,48790
21294,ZCTA5 61201,36166
21295,ZCTA5 61230,43750
21296,ZCTA5 61231,28972
21297,ZCTA5 61232,53500
21298,ZCTA5 61233,-
21299,ZCTA5 61234,27500
21300,ZCTA5 61235,38750
21301,ZCTA5 61236,-
21302,ZCTA5 61237,-
21303,ZCTA5 61238,38409
21304,ZCTA5 61239,26912
21305,ZCTA5 61240,47500
21306,ZCTA5 61241,52750
21307,ZCTA5 61242,40833
21308,ZCTA5 61243,120341
21309,ZCTA5 61244,34382
21310,ZCTA5 61250,45781
21311,ZCTA5 61251,-
21312,ZCTA5 61252,32406
21313,ZCTA5 61254,38065
21314,ZCTA5 61256,41250
21315,ZCTA5 61257,39500
21316,ZCTA5 61258,36726
21317,ZCTA5 61259,44844
21318,ZCTA5 61260,21570
21319,ZCTA5 61261,29306
21320,ZCTA5 61262,110060
21321,ZCTA5 61263,15139
21322,ZCTA5 61264,41944
21323,ZCTA5 61265,32340
21324,ZCTA5 61270,39702
21325,ZCTA5 61272,40500
21326,ZCTA5 61273,44375
21327,ZCTA5 61274,-
21328,ZCTA5 61275,37639
21329,ZCTA5 61276,-
21330,ZCTA5 61277,41000
21331,ZCTA5 61278,-
21332,ZCTA5 61279,44432
21333,ZCTA5 61281,41458
21334,ZCTA5 61282,37412
21335,ZCTA5 61283,25750
21336,ZCTA5 61284,70682
21337,ZCTA5 61285,31875
21338,ZCTA5 61301,35027
21339,ZCTA5 61310,44155
21340,ZCTA5 61311,-
21341,ZCTA5 61312,42188
21342,ZCTA5 61313,62031
21343,ZCTA5 61314,43269
21344,ZCTA5 61315,31406
21345,ZCTA5 61316,32917
21346,ZCTA5 61317,28125
21347,ZCTA5 61318,46250
21348,ZCTA5 61319,50417
21349,ZCTA5 61320,34167
21350,ZCTA5 61321,31250
21351,ZCTA5 61322,46250
21352,ZCTA5 61323,19375
21353,ZCTA5 61324,-
21354,ZCTA5 61325,42500
21355,ZCTA5 61326,34191
21356,ZCTA5 61327,35000
21357,ZCTA5 61328,-
21358,ZCTA5 61329,33333
21359,ZCTA5 61330,60804
21360,ZCTA5 61331,-
21361,ZCTA5 61332,-
21362,ZCTA5 61333,32500
21363,ZCTA5 61334,53750
21364,ZCTA5 61335,41250
21365,ZCTA5 61336,24896
21366,ZCTA5 61337,31563
21367,ZCTA5 61338,36667
21368,ZCTA5 61340,38750
21369,ZCTA5 61341,34602
21370,ZCTA5 61342,38264
21371,ZCTA5 61344,35625
21372,ZCTA5 61345,31750
21373,ZCTA5 61346,26875
21374,ZCTA5 61348,43814
21375,ZCTA5 61349,48214
21376,ZCTA5 61350,38505
21377,ZCTA5 61353,41458
21378,ZCTA5 61354,32717
21379,ZCTA5 61356,37309
21380,ZCTA5 61358,23750
21381,ZCTA5 61359,40640
21382,ZCTA5 61360,63750
21383,ZCTA5 61361,42083
21384,ZCTA5 61362,30968
21385,ZCTA5 61363,29438
21386,ZCTA5 61364,33857
21387,ZCTA5 61367,50428
21388,ZCTA5 61368,42750
21389,ZCTA5 61369,41944
21390,ZCTA5 61370,45625
21391,ZCTA5 61371,-
21392,ZCTA5 61372,46250
21393,ZCTA5 61373,44500
21394,ZCTA5 61374,-
21395,ZCTA5 61375,38906
21396,ZCTA5 61376,23913
21397,ZCTA5 61377,27115
21398,ZCTA5 61378,150972
21399,ZCTA5 61379,38173
21400,ZCTA5 61401,23782
21401,ZCTA5 61402,-
21402,ZCTA5 61410,23512
21403,ZCTA5 61411,-
21404,ZCTA5 61412,31452
21405,ZCTA5 61413,33750
21406,ZCTA5 61414,-
21407,ZCTA5 61415,37697
21408,ZCTA5 61416,-
21409,ZCTA5 61417,-
21410,ZCTA5 61418,66458
21411,ZCTA5 61419,24107
21412,ZCTA5 61420,37750
21413,ZCTA5 61421,35357
21414,ZCTA5 61422,24375
21415,ZCTA5 61423,43702
21416,ZCTA5 61424,-
21417,ZCTA5 61425,21618
21418,ZCTA5 61426,-
21419,ZCTA5 61427,28170
21420,ZCTA5 61428,48750
21421,ZCTA5 61430,42448
21422,ZCTA5 61431,-
21423,ZCTA5 61432,44271
21424,ZCTA5 61433,-
21425,ZCTA5 61434,26731
21426,ZCTA5 61435,-
21427,ZCTA5 61436,38906
21428,ZCTA5 61437,45962
21429,ZCTA5 61438,34375
21430,ZCTA5 61439,31250
21431,ZCTA5 61440,41250
21432,ZCTA5 61441,21250
21433,ZCTA5 61442,25707
21434,ZCTA5 61443,22272
21435,ZCTA5 61447,43750
21436,ZCTA5 61448,29861
21437,ZCTA5 61449,35833
21438,ZCTA5 61450,25511
21439,ZCTA5 61451,-
21440,ZCTA5 61452,23125
21441,ZCTA5 61453,27125
21442,ZCTA5 61454,27031
21443,ZCTA5 61455,25867
21444,ZCTA5 61458,49583
21445,ZCTA5 61459,46125
21446,ZCTA5 61460,24063
21447,ZCTA5 61462,36042
21448,ZCTA5 61465,40000
21449,ZCTA5 61466,51458
21450,ZCTA5 61467,36000
21451,ZCTA5 61468,58079
21452,ZCTA5 61469,27004
21453,ZCTA5 61470,9583
21454,ZCTA5 61471,-
21455,ZCTA5 61472,22308
21456,ZCTA5 61473,29712
21457,ZCTA5 61474,25938
21458,ZCTA5 61475,85391
21459,ZCTA5 61476,-
21460,ZCTA5 61477,36635
21461,ZCTA5 61478,-
21462,ZCTA5 61479,-
21463,ZCTA5 61480,30000
21464,ZCTA5 61482,40938
21465,ZCTA5 61483,22063
21466,ZCTA5 61484,25694
21467,ZCTA5 61485,30357
21468,ZCTA5 61486,51023
21469,ZCTA5 61488,40568
21470,ZCTA5 61489,37143
21471,ZCTA5 61490,23214
21472,ZCTA5 61491,29345
21473,ZCTA5 61501,29857
21474,ZCTA5 61516,66875
21475,ZCTA5 61517,31618
21476,ZCTA5 61519,24107
21477,ZCTA5 61520,32876
21478,ZCTA5 61523,32129
21479,ZCTA5 61524,37857
21480,ZCTA5 61525,68125
21481,ZCTA5 61526,46389
21482,ZCTA5 61528,-
21483,ZCTA5 61529,47500
21484,ZCTA5 61530,25100
21485,ZCTA5 61531,38681
21486,ZCTA5 61532,-
21487,ZCTA5 61533,51250
21488,ZCTA5 61534,39375
21489,ZCTA5 61535,80903
21490,ZCTA5 61536,51500
21491,ZCTA5 61537,24569
21492,ZCTA5 61539,36250
21493,ZCTA5 61540,31793
21494,ZCTA5 61541,50000
21495,ZCTA5 61542,33611
21496,ZCTA5 61543,37250
21497,ZCTA5 61544,37125
21498,ZCTA5 61545,36471
21499,ZCTA5 61546,32344
21500,ZCTA5 61547,77604
21501,ZCTA5 61548,49929
21502,ZCTA5 61550,47292
21503,ZCTA5 61552,17857
21504,ZCTA5 61553,34063
21505,ZCTA5 61554,38672
21506,ZCTA5 61559,36100
21507,ZCTA5 61560,56528
21508,ZCTA5 61561,36806
21509,ZCTA5 61562,-
21510,ZCTA5 61563,35938
21511,ZCTA5 61564,37955
21512,ZCTA5 61565,32868
21513,ZCTA5 61567,46250
21514,ZCTA5 61568,40774
21515,ZCTA5 61569,49830
21516,ZCTA5 61570,36462
21517,ZCTA5 61571,42266
21518,ZCTA5 61572,24444
21519,ZCTA5 61602,-
21520,ZCTA5 61603,22554
21521,ZCTA5 61604,32462
21522,ZCTA5 61605,16227
21523,ZCTA5 61606,22667
21524,ZCTA5 61607,43233
21525,ZCTA5 61610,31963
21526,ZCTA5 61611,39898
21527,ZCTA5 61614,43029
21528,ZCTA5 61615,49066
21529,ZCTA5 61616,42201
21530,ZCTA5 61625,-
21531,ZCTA5 61701,32073
21532,ZCTA5 61704,48988
21533,ZCTA5 61705,44394
21534,ZCTA5 61720,31250
21535,ZCTA5 61721,36625
21536,ZCTA5 61722,-
21537,ZCTA5 61723,33036
21538,ZCTA5 61724,32292
21539,ZCTA5 61725,49145
21540,ZCTA5 61726,39107
21541,ZCTA5 61727,32418
21542,ZCTA5 61728,51250
21543,ZCTA5 61729,38750
21544,ZCTA5 61730,43000
21545,ZCTA5 61731,-
21546,ZCTA5 61732,44479
21547,ZCTA5 61733,43696
21548,ZCTA5 61734,43594
21549,ZCTA5 61735,38750
21550,ZCTA5 61736,-
21551,ZCTA5 61737,34792
21552,ZCTA5 61738,33958
21553,ZCTA5 61739,34669
21554,ZCTA5 61740,44625
21555,ZCTA5 61741,41250
21556,ZCTA5 61742,53824
21557,ZCTA5 61743,38750
21558,ZCTA5 61744,34167
21559,ZCTA5 61745,35750
21560,ZCTA5 61747,39167
21561,ZCTA5 61748,49632
21562,ZCTA5 61749,-
21563,ZCTA5 61750,-
21564,ZCTA5 61751,-
21565,ZCTA5 61752,45000
21566,ZCTA5 61753,41136
21567,ZCTA5 61754,37778
21568,ZCTA5 61755,61736
21569,ZCTA5 61756,36736
21570,ZCTA5 61759,44792
21571,ZCTA5 61760,39688
21572,ZCTA5 61761,26888
21573,ZCTA5 61764,30152
21574,ZCTA5 61769,25469
21575,ZCTA5 61770,35046
21576,ZCTA5 61771,31250
21577,ZCTA5 61772,-
21578,ZCTA5 61773,30833
21579,ZCTA5 61774,52841
21580,ZCTA5 61775,26615
21581,ZCTA5 61776,70313
21582,ZCTA5 61777,63125
21583,ZCTA5 61778,47273
21584,ZCTA5 61801,24384
21585,ZCTA5 61802,37320
21586,ZCTA5 61810,28750
21587,ZCTA5 61811,44875
21588,ZCTA5 61812,-
21589,ZCTA5 61813,38125
21590,ZCTA5 61814,24089
21591,ZCTA5 61815,43229
21592,ZCTA5 61816,-
21593,ZCTA5 61817,34250
21594,ZCTA5 61818,36447
21595,ZCTA5 61820,20271
21596,ZCTA5 61821,43298
21597,ZCTA5 61822,55670
21598,ZCTA5 61830,24375
21599,ZCTA5 61831,-
21600,ZCTA5 61832,30899
21601,ZCTA5 61833,41349
21602,ZCTA5 61834,40962
21603,ZCTA5 61839,32396
21604,ZCTA5 61840,-
21605,ZCTA5 61841,34750
21606,ZCTA5 61842,31831
21607,ZCTA5 61843,43750
21608,ZCTA5 61844,39821
21609,ZCTA5 61845,79286
21610,ZCTA5 61846,32699
21611,ZCTA5 61847,37813
21612,ZCTA5 61848,36667
21613,ZCTA5 61849,41250
21614,ZCTA5 61850,23594
21615,ZCTA5 61851,77708
21616,ZCTA5 61852,22813
21617,ZCTA5 61853,41432
21618,ZCTA5 61854,44313
21619,ZCTA5 61855,-
21620,ZCTA5 61856,43088
21621,ZCTA5 61857,-
21622,ZCTA5 61858,34688
21623,ZCTA5 61859,43929
21624,ZCTA5 61862,67083
21625,ZCTA5 61863,44861
21626,ZCTA5 61864,46023
21627,ZCTA5 61865,42500
21628,ZCTA5 61866,38268
21629,ZCTA5 61870,28676
21630,ZCTA5 61871,55714
21631,ZCTA5 61872,38750
21632,ZCTA5 61873,35577
21633,ZCTA5 61874,57981
21634,ZCTA5 61875,-
21635,ZCTA5 61876,45469
21636,ZCTA5 61877,69375
21637,ZCTA5 61878,36635
21638,ZCTA5 61880,41016
21639,ZCTA5 61882,46250
21640,ZCTA5 61883,32946
21641,ZCTA5 61884,67554
21642,ZCTA5 61910,24868
21643,ZCTA5 61911,31414
21644,ZCTA5 61912,33750
21645,ZCTA5 61913,24250
21646,ZCTA5 61914,26761
21647,ZCTA5 61917,21806
21648,ZCTA5 61919,24550
21649,ZCTA5 61920,29286
21650,ZCTA5 61924,34632
21651,ZCTA5 61925,40952
21652,ZCTA5 61928,55188
21653,ZCTA5 61929,28795
21654,ZCTA5 61930,36818
21655,ZCTA5 61931,38750
21656,ZCTA5 61932,21875
21657,ZCTA5 61933,28854
21658,ZCTA5 61936,-
21659,ZCTA5 61937,36339
21660,ZCTA5 61938,27004
21661,ZCTA5 61940,27188
21662,ZCTA5 61941,-
21663,ZCTA5 61942,24773
21664,ZCTA5 61943,24470
21665,ZCTA5 61944,32759
21666,ZCTA5 61949,50938
21667,ZCTA5 61951,39352
21668,ZCTA5 61953,33264
21669,ZCTA5 61955,46500
21670,ZCTA5 61956,39079
21671,ZCTA5 61957,33625
21672,ZCTA5 62001,29688
21673,ZCTA5 62002,33078
21674,ZCTA5 62006,16500
21675,ZCTA5 62009,26303
21676,ZCTA5 62010,35913
21677,ZCTA5 62011,-
21678,ZCTA5 62012,38712
21679,ZCTA5 62013,45329
21680,ZCTA5 62014,44280
21681,ZCTA5 62015,-
21682,ZCTA5 62016,31250
21683,ZCTA5 62017,34063
21684,ZCTA5 62018,20987
21685,ZCTA5 62019,30000
21686,ZCTA5 62021,50587
21687,ZCTA5 62022,69250
21688,ZCTA5 62023,23750
21689,ZCTA5 62024,29154
21690,ZCTA5 62025,42052
21691,ZCTA5 62026,-
21692,ZCTA5 62027,19107
21693,ZCTA5 62028,25375
21694,ZCTA5 62030,18750
21695,ZCTA5 62031,19375
21696,ZCTA5 62032,35750
21697,ZCTA5 62033,31724
21698,ZCTA5 62034,47446
21699,ZCTA5 62035,44448
21700,ZCTA5 62036,38750
21701,ZCTA5 62037,22750
21702,ZCTA5 62040,31085
21703,ZCTA5 62044,38636
21704,ZCTA5 62045,39167
21705,ZCTA5 62046,31000
21706,ZCTA5 62047,14290
21707,ZCTA5 62048,33157
21708,ZCTA5 62049,24119
21709,ZCTA5 62050,-
21710,ZCTA5 62051,12639
21711,ZCTA5 62052,32399
21712,ZCTA5 62053,32639
21713,ZCTA5 62054,-
21714,ZCTA5 62056,22266
21715,ZCTA5 62058,36667
21716,ZCTA5 62059,13828
21717,ZCTA5 62060,25373
21718,ZCTA5 62061,41250
21719,ZCTA5 62062,53922
21720,ZCTA5 62063,-
21721,ZCTA5 62067,34716
21722,ZCTA5 62069,28529
21723,ZCTA5 62074,45395
21724,ZCTA5 62075,25481
21725,ZCTA5 62076,28750
21726,ZCTA5 62077,48750
21727,ZCTA5 62078,31250
21728,ZCTA5 62079,-
21729,ZCTA5 62080,25054
21730,ZCTA5 62081,-
21731,ZCTA5 62082,26581
21732,ZCTA5 62083,18710
21733,ZCTA5 62084,26875
21734,ZCTA5 62085,29286
21735,ZCTA5 62086,19615
21736,ZCTA5 62087,33333
21737,ZCTA5 62088,42869
21738,ZCTA5 62089,26758
21739,ZCTA5 62090,25250
21740,ZCTA5 62091,20000
21741,ZCTA5 62092,31855
21742,ZCTA5 62093,36250
21743,ZCTA5 62094,27946
21744,ZCTA5 62095,41369
21745,ZCTA5 62097,54625
21746,ZCTA5 62098,-
21747,ZCTA5 62201,14790
21748,ZCTA5 62203,23829
21749,ZCTA5 62204,21478
21750,ZCTA5 62205,19778
21751,ZCTA5 62206,23970
21752,ZCTA5 62207,18309
21753,ZCTA5 62208,46542
21754,ZCTA5 62214,36667
21755,ZCTA5 62215,51250
21756,ZCTA5 62216,46471
21757,ZCTA5 62217,26667
21758,ZCTA5 62218,-
21759,ZCTA5 62219,20750
21760,ZCTA5 62220,34863
21761,ZCTA5 62221,38654
21762,ZCTA5 62223,33100
21763,ZCTA5 62225,-
21764,ZCTA5 62226,38230
21765,ZCTA5 62230,32432
21766,ZCTA5 62231,39428
21767,ZCTA5 62232,44063
21768,ZCTA5 62233,37341
21769,ZCTA5 62234,35731
21770,ZCTA5 62236,54868
21771,ZCTA5 62237,23313
21772,ZCTA5 62238,-
21773,ZCTA5 62239,32574
21774,ZCTA5 62240,36525
21775,ZCTA5 62241,51250
21776,ZCTA5 62242,33484
21777,ZCTA5 62243,37875
21778,ZCTA5 62244,38350
21779,ZCTA5 62245,45966
21780,ZCTA5 62246,44410
21781,ZCTA5 62248,55000
21782,ZCTA5 62249,41792
21783,ZCTA5 62250,26923
21784,ZCTA5 62253,25000
21785,ZCTA5 62254,45417
21786,ZCTA5 62255,-
21787,ZCTA5 62256,-
21788,ZCTA5 62257,36042
21789,ZCTA5 62258,51250
21790,ZCTA5 62260,37583
21791,ZCTA5 62261,-
21792,ZCTA5 62262,28281
21793,ZCTA5 62263,38256
21794,ZCTA5 62264,41630
21795,ZCTA5 62265,66481
21796,ZCTA5 62266,-
21797,ZCTA5 62268,61875
21798,ZCTA5 62269,49221
21799,ZCTA5 62271,33558
21800,ZCTA5 62272,33750
21801,ZCTA5 62273,36250
21802,ZCTA5 62274,25402
21803,ZCTA5 62275,38047
21804,ZCTA5 62277,32031
21805,ZCTA5 62278,33813
21806,ZCTA5 62279,-
21807,ZCTA5 62280,26319
21808,ZCTA5 62281,58583
21809,ZCTA5 62282,68472
21810,ZCTA5 62284,29375
21811,ZCTA5 62285,34479
21812,ZCTA5 62286,36528
21813,ZCTA5 62288,28884
21814,ZCTA5 62289,42917
21815,ZCTA5 62292,25000
21816,ZCTA5 62293,32688
21817,ZCTA5 62294,35268
21818,ZCTA5 62295,50833
21819,ZCTA5 62297,64766
21820,ZCTA5 62298,40572
21821,ZCTA5 62301,31779
21822,ZCTA5 62305,44481
21823,ZCTA5 62311,31154
21824,ZCTA5 62312,41012
21825,ZCTA5 62313,-
21826,ZCTA5 62314,45037
21827,ZCTA5 62316,22614
21828,ZCTA5 62319,23512
21829,ZCTA5 62320,27734
21830,ZCTA5 62321,40250
21831,ZCTA5 62323,-
21832,ZCTA5 62324,26250
21833,ZCTA5 62325,49875
21834,ZCTA5 62326,28038
21835,ZCTA5 62330,27159
21836,ZCTA5 62334,-
21837,ZCTA5 62336,-
21838,ZCTA5 62338,33906
21839,ZCTA5 62339,-
21840,ZCTA5 62340,24375
21841,ZCTA5 62341,27101
21842,ZCTA5 62343,50842
21843,ZCTA5 62344,-
21844,ZCTA5 62345,18750
21845,ZCTA5 62346,-
21846,ZCTA5 62347,45089
21847,ZCTA5 62348,39000
21848,ZCTA5 62349,40556
21849,ZCTA5 62351,50313
21850,ZCTA5 62352,33750
21851,ZCTA5 62353,43548
21852,ZCTA5 62354,33750
21853,ZCTA5 62355,23750
21854,ZCTA5 62356,18558
21855,ZCTA5 62357,-
21856,ZCTA5 62358,-
21857,ZCTA5 62359,-
21858,ZCTA5 62360,38776
21859,ZCTA5 62361,-
21860,ZCTA5 62362,21875
21861,ZCTA5 62363,22377
21862,ZCTA5 62365,36250
21863,ZCTA5 62366,19688
21864,ZCTA5 62367,35114
21865,ZCTA5 62370,-
21866,ZCTA5 62373,32656
21867,ZCTA5 62374,36250
21868,ZCTA5 62375,36673
21869,ZCTA5 62376,43571
21870,ZCTA5 62378,21576
21871,ZCTA5 62379,28750
21872,ZCTA5 62380,-
21873,ZCTA5 62401,36403
21874,ZCTA5 62410,-
21875,ZCTA5 62411,36136
21876,ZCTA5 62413,63750
21877,ZCTA5 62414,24145
21878,ZCTA5 62417,40298
21879,ZCTA5 62418,32000
21880,ZCTA5 62419,-
21881,ZCTA5 62420,31352
21882,ZCTA5 62421,48636
21883,ZCTA5 62422,32604
21884,ZCTA5 62423,-
21885,ZCTA5 62424,40163
21886,ZCTA5 62425,34306
21887,ZCTA5 62426,31563
21888,ZCTA5 62427,40833
21889,ZCTA5 62428,29289
21890,ZCTA5 62431,35250
21891,ZCTA5 62432,25417
21892,ZCTA5 62433,27500
21893,ZCTA5 62434,-
21894,ZCTA5 62436,15625
21895,ZCTA5 62438,-
21896,ZCTA5 62439,33183
21897,ZCTA5 62440,30341
21898,ZCTA5 62441,40208
21899,ZCTA5 62442,20625
21900,ZCTA5 62443,44091
21901,ZCTA5 62444,-
21902,ZCTA5 62445,52875
21903,ZCTA5 62446,-
21904,ZCTA5 62447,36875
21905,ZCTA5 62448,41161
21906,ZCTA5 62449,29038
21907,ZCTA5 62450,26687
21908,ZCTA5 62451,34531
21909,ZCTA5 62452,25000
21910,ZCTA5 62454,25571
21911,ZCTA5 62458,26346
21912,ZCTA5 62459,23750
21913,ZCTA5 62460,24688
21914,ZCTA5 62461,60357
21915,ZCTA5 62462,42008
21916,ZCTA5 62463,21094
21917,ZCTA5 62464,78000
21918,ZCTA5 62465,42083
21919,ZCTA5 62466,37292
21920,ZCTA5 62467,51071
21921,ZCTA5 62468,39519
21922,ZCTA5 62469,39167
21923,ZCTA5 62471,24537
21924,ZCTA5 62473,21855
21925,ZCTA5 62474,32375
21926,ZCTA5 62475,65268
21927,ZCTA5 62476,31058
21928,ZCTA5 62477,-
21929,ZCTA5 62478,-
21930,ZCTA5 62479,-
21931,ZCTA5 62480,36528
21932,ZCTA5 62481,20972
21933,ZCTA5 62501,38068
21934,ZCTA5 62510,32375
21935,ZCTA5 62512,-
21936,ZCTA5 62513,42917
21937,ZCTA5 62514,47054
21938,ZCTA5 62515,37778
21939,ZCTA5 62517,31250
21940,ZCTA5 62518,-
21941,ZCTA5 62519,-
21942,ZCTA5 62520,51176
21943,ZCTA5 62521,38694
21944,ZCTA5 62522,33283
21945,ZCTA5 62523,12986
21946,ZCTA5 62526,31260
21947,ZCTA5 62530,30919
21948,ZCTA5 62531,52500
21949,ZCTA5 62532,-
21950,ZCTA5 62533,33750
21951,ZCTA5 62534,16000
21952,ZCTA5 62535,53207
21953,ZCTA5 62536,220306
21954,ZCTA5 62537,50875
21955,ZCTA5 62538,14375
21956,ZCTA5 62539,19792
21957,ZCTA5 62540,30250
21958,ZCTA5 62541,-
21959,ZCTA5 62543,56125
21960,ZCTA5 62544,36500
21961,ZCTA5 62545,50357
21962,ZCTA5 62546,35833
21963,ZCTA5 62547,30625
21964,ZCTA5 62548,43889
21965,ZCTA5 62549,47101
21966,ZCTA5 62550,47734
21967,ZCTA5 62551,55114
21968,ZCTA5 62553,81563
21969,ZCTA5 62554,56875
21970,ZCTA5 62555,51875
21971,ZCTA5 62556,35250
21972,ZCTA5 62557,29683
21973,ZCTA5 62558,54375
21974,ZCTA5 62560,28500
21975,ZCTA5 62561,37286
21976,ZCTA5 62563,54674
21977,ZCTA5 62565,50400
21978,ZCTA5 62567,41667
21979,ZCTA5 62568,25872
21980,ZCTA5 62570,92899
21981,ZCTA5 62571,-
21982,ZCTA5 62572,-
21983,ZCTA5 62573,28250
21984,ZCTA5 62601,-
21985,ZCTA5 62610,40625
21986,ZCTA5 62611,37656
21987,ZCTA5 62612,52639
21988,ZCTA5 62613,54219
21989,ZCTA5 62615,44902
21990,ZCTA5 62617,43897
21991,ZCTA5 62618,32801
21992,ZCTA5 62621,39107
