NAME,S1901_C04_012E
61107,43270
61108,34001
61109,34524
61111,41152
61112,24336
61114,38870
61115,48790
61201,36166
61230,43750
61231,28972
61232,53500
61234,27500
61235,38750
61238,38409
61239,26912
61240,47500
61241,52750
61242,40833
61243,120341
61244,34382
61250,45781
61252,32406
61254,38065
61256,41250
61257,39500
61258,36726
61259,44844
61260,21570
61261,29306
61262,110060
61263,15139
61264,41944
61265,32340
61270,39702
61272,40500
61273,44375
61275,37639
61277,41000
61279,44432
61281,41458
61282,37412
61283,25750
61284,70682
61285,31875
61301,35027
61310,44155
61312,42188
61313,62031
61314,43269
61315,31406
61316,32917
61317,28125
61318,46250
61319,50417
61320,34167
61321,31250
61322,46250
61323,19375
61325,42500
61326,34191
61327,35000
61329,33333
61330,60804
61333,32500
61334,53750
61335,41250
61336,24896
61337,31563
61338,36667
61340,38750
61341,34602
61342,38264
61344,35625
61345,31750
61346,26875
61348,43814
61349,48214
61350,38505
61353,41458
61354,32717
61356,37309
61358,23750
61359,40640
61360,63750
61361,42083
61362,30968
61363,29438
61364,33857
61367,50428
61368,42750
61369,41944
61370,45625
61372,46250
61373,44500
61375,38906
61376,23913
61377,27115
61378,150972
61379,38173
61401,23782
61410,23512
61412,31452
61413,33750
61415,37697
61418,66458
61419,24107
61420,37750
61421,35357
61422,24375
61423,43702
61425,21618
61427,28170
61428,48750
61430,42448
61432,44271
61434,26731
61436,38906
61437,45962
61438,34375
61439,31250
61440,41250
61441,21250
61442,25707
61443,22272
61447,43750
61448,29861
61449,35833
61450,25511
61452,23125
61453,27125
61454,27031
61455,25867
61458,49583
61459,46125
61460,24063
61462,36042
61465,40000
61466,51458
61467,36000
61468,58079
61469,27004
61470,9583
61472,22308
61473,29712
61474,25938
61475,85391
61477,36635
61480,30000
61482,40938
61483,22063
61484,25694
61485,30357
61486,51023
61488,40568
61489,37143
61490,23214
61491,29345
61501,29857
61516,66875
61517,31618
61519,24107
61520,32876
61523,32129
61524,37857
61525,68125
61526,46389
61529,47500
61530,25100
61531,38681
61533,51250
61534,39375
61535,80903
61536,51500
61537,24569
61539,36250
61540,31793
61541,50000
61542,33611
61543,37250
61544,37125
61545,36471
61546,32344
61547,77604
61548,49929
61550,47292
61552,17857
61553,34063
61554,38672
61559,36100
61560,56528
61561,36806
61563,35938
61564,37955
61565,32868
61567,46250
61568,40774
61569,49830
61570,36462
61571,42266
61572,24444
61603,22554
61604,32462
61605,16227
61606,22667
61607,43233
61610,31963
61611,39898
61614,43029
61615,49066
61616,42201
61701,32073
61704,48988
61705,44394
61720,31250
61721,36625
61723,33036
61724,32292
61725,49145
61726,39107
61727,32418
61728,51250
61729,38750
61730,43000
61732,44479
61733,43696
61734,43594
61735,38750
61737,34792
61738,33958
61739,34669
61740,44625
61741,41250
61742,53824
61743,38750
61744,34167
61745,35750
61747,39167
61748,49632
61752,45000
61753,41136
61754,37778
61755,61736
61756,36736
61759,44792
61760,39688
61761,26888
61764,30152
61769,25469
61770,35046
61771,31250
61773,30833
61774,52841
61775,26615
61776,70313
61777,63125
61778,47273
61801,24384
61802,37320
61810,28750
61811,44875
61813,38125
61814,24089
61815,43229
61817,34250
61818,36447
61820,20271
61821,43298
61822,55670
61830,24375
61832,30899
61833,41349
61834,40962
61839,32396
61841,34750
61842,31831
61843,43750
61844,39821
61845,79286
61846,32699
61847,37813
61848,36667
61849,41250
61850,23594
61851,77708
61852,22813
61853,41432
61854,44313
61856,43088
61858,34688
61859,43929
61862,67083
61863,44861
61864,46023
61865,42500
61866,38268
61870,28676
61871,55714
61872,38750
61873,35577
61874,57981
61876,45469
61877,69375
61878,36635
61880,41016
61882,46250
61883,32946
61884,67554
61910,24868
61911,31414
61912,33750
61913,24250
61914,26761
61917,21806
61919,24550
61920,29286
61924,34632
61925,40952
61928,55188
61929,28795
61930,36818
61931,38750
61932,21875
61933,28854
61937,36339
61938,27004
61940,27188
61942,24773
61943,24470
61944,32759
61949,50938
61951,39352
61953,33264
61955,46500
61956,39079
61957,33625
62001,29688
62002,33078
62006,16500
62009,26303
62010,35913
62012,38712
62013,45329
62014,44280
62016,31250
62017,34063
62018,20987
62019,30000
62021,50587
62022,69250
62023,23750
62024,29154
62025,42052
62027,19107
62028,25375
62030,18750
62031,19375
62032,35750
62033,31724
62034,47446
62035,44448
62036,38750
62037,22750
62040,31085
62044,38636
62045,39167
62046,31000
62047,14290
62048,33157
62049,24119
62051,12639
62052,32399
62053,32639
62056,22266
62058,36667
62059,13828
62060,25373
62061,41250
62062,53922
62067,34716
62069,28529
62074,45395
62075,25481
62076,28750
62077,48750
62078,31250
62080,25054
62082,26581
62083,18710
62084,26875
62085,29286
62086,19615
62087,33333
62088,42869
62089,26758
62090,25250
62091,20000
62092,31855
62093,36250
62094,27946
62095,41369
62097,54625
62201,14790
62203,23829
62204,21478
62205,19778
62206,23970
62207,18309
62208,46542
62214,36667
62215,51250
62216,46471
62217,26667
62219,20750
62220,34863
62221,38654
62223,33100
62226,38230
62230,32432
62231,39428
62232,44063
62233,37341
62234,35731
62236,54868
62237,23313
62239,32574
62240,36525
62241,51250
62242,33484
62243,37875
62244,38350
62245,45966
62246,44410
62248,55000
62249,41792
62250,26923
62253,25000
62254,45417
62257,36042
62258,51250
62260,37583
62262,28281
62263,38256
62264,41630
62265,66481
62268,61875
62269,49221
62271,33558
62272,33750
62273,36250
62274,25402
62275,38047
62277,32031
62278,33813
62280,26319
62281,58583
62282,68472
62284,29375
62285,34479
62286,36528
62288,28884
62289,42917
62292,25000
62293,32688
62294,35268
62295,50833
62297,64766
62298,40572
62301,31779
62305,44481
62311,31154
62312,41012
62314,45037
62316,22614
62319,23512
62320,27734
62321,40250
62324,26250
62325,49875
62326,28038
62330,27159
62338,33906
62340,24375
62341,27101
62343,50842
62345,18750
62347,45089
62348,39000
62349,40556
62351,50313
62352,33750
62353,43548
62354,33750
62355,23750
62356,18558
62360,38776
62362,21875
62363,22377
62365,36250
62366,19688
62367,35114
62373,32656
62374,36250
62375,36673
62376,43571
62378,21576
62379,28750
62401,36403
62411,36136
62413,63750
62414,24145
62417,40298
62418,32000
62420,31352
62421,48636
62422,32604
62424,40163
62425,34306
62426,31563
62427,40833
62428,29289
62431,35250
62432,25417
62433,27500
62436,15625
62439,33183
62440,30341
62441,40208
62442,20625
62443,44091
62445,52875
62447,36875
62448,41161
62449,29038
62450,26687
62451,34531
62452,25000
62454,25571
62458,26346
62459,23750
62460,24688
62461,60357
62462,42008
62463,21094
62464,78000
62465,42083
62466,37292
62467,51071
62468,39519
62469,39167
62471,24537
62473,21855
62474,32375
62475,65268
62476,31058
62480,36528
62481,20972
62501,38068
62510,32375
62513,42917
62514,47054
62515,37778
62517,31250
62520,51176
62521,38694
62522,33283
62523,12986
62526,31260
62530,30919
62531,52500
62533,33750
62534,16000
62535,53207
62536,220306
62537,50875
62538,14375
62539,19792
62540,30250
62543,56125
62544,36500
62545,50357
62546,35833
62547,30625
62548,43889
62549,47101
62550,47734
62551,55114
62553,81563
62554,56875
62555,51875
62556,35250
62557,29683
62558,54375
62560,28500
62561,37286
62563,54674
62565,50400
62567,41667
62568,25872
62570,92899
62573,28250
62610,40625
62611,37656
62612,52639
62613,54219
62615,44902
62617,43897
62618,32801
62621,39107
62624,20375
62626,40208
62627,23958
62628,45208
62629,54034
62630,36719
62631,53839
62633,50417
62634,44375
62635,35625
62638,48750
62639,26205
62640,46094
62642,30893
62643,57083
62644,35096
62649,43269
62650,33245
62655,33313
62656,34977
62661,41094
62663,44063
62664,32157
62665,35543
62666,26875
62667,41250
62668,19250
62670,30592
62671,45833
62672,26094
62673,32981
62674,26635
62675,46743
62677,66667
62681,41058
62682,36979
62684,65102
62685,19643
62688,43750
62689,33229
62690,38889
62691,43981
62692,47634
62693,60694
62694,29375
62695,55938
62701,24868
62702,31696
62703,31257
62704,43718
62707,50000
62711,67993
62712,63041
62801,31492
62803,45240
62806,35690
62807,29750
62808,34963
62809,24773
62810,56563
62812,24384
62814,27813
62816,36250
62817,36653
62818,38750
62819,31250
62820,13958
62821,23673
62822,22115
62823,29567
62824,31458
62825,17708
62827,33000
62828,37202
62830,22273
62831,46000
62832,29075
62835,17372
62836,42708
62837,24139
62838,32375
62839,26266
62842,24167
62844,20179
62848,20385
62849,38750
62852,25750
62853,32614
62856,13750
62858,29955
62859,26343
62862,26250
62863,28119
62864,32640
62865,47803
62867,25917
62868,39167
62869,24688
62870,32351
62872,16319
62874,31429
62875,28750
62876,27500
62877,18500
62878,41179
62880,23958
62881,31596
62882,24511
62883,36250
62884,38977
62885,32500
62887,14375
62888,39712
62890,27750
62891,22833
62893,37500
62894,23833
62895,27805
62896,24122
62897,19423
62898,36705
62899,39821
62901,20384
62902,30457
62903,23406
62906,25352
62907,31343
62908,39844
62910,35521
62914,24347
62916,33182
62917,26071
62918,37600
62919,26250
62920,27100
62922,35598
62923,33750
62924,34826
62926,45000
62927,36458
62928,13750
62930,24609
62931,16071
62932,37861
62933,34432
62934,55625
62935,28875
62938,26964
62939,43000
62940,16250
62941,17500
62942,36250
62946,23783
62947,30417
62948,27500
62949,20125
62951,30045
62952,21270
62953,23750
62956,12130
62957,29625
62958,23036
62959,29410
62960,29219
62963,21667
62964,25658
62966,31193
62967,13750
62970,36429
62972,27356
62974,51263
62975,30776
62976,26964
62977,43269
62979,30938
62982,19500
62983,19972
62984,19375
62985,16648
62987,21061
62988,19250
62990,23125
62994,27500
62995,29643
62996,20577
62997,52941
62999,16985
63005,71250
63010,39318
63011,48732
63012,56062
63014,33939
63016,40189
63017,56079
63019,41484
63020,33353
63021,51418
63023,28631
63025,52989
63026,46468
63028,35248
63031,42816
63033,36795
63034,65897
63037,25242
63038,95341
63039,37083
63040,57574
63041,53528
63042,32893
63043,65561
63044,36286
63048,27292
63049,40484
63050,41076
63051,38288
63052,47257
63053,68333
63055,85260
63056,48125
63060,39831
63068,32679
63069,28291
63070,37105
63071,15714
63072,62917
63074,32949
63077,27024
63079,35417
63080,30203
63084,32180
63088,42257
63089,29595
63090,37687
63091,30000
63101,76339
63102,48901
63103,29816
63104,58116
63105,65481
63106,17036
63107,18183
63108,37529
63109,44161
63110,46322
63111,24566
63112,24633
63113,18048
63114,38467
63115,17961
63116,41356
63117,56319
63118,37382
63119,59409
63120,16300
63121,32140
63122,58916
63123,42153
63124,62629
63125,35812
63126,54364
63127,45990
63128,42599
63129,44247
63130,48415
63131,84145
63132,52782
63133,21753
63134,32981
63135,36114
63136,25477
63137,34609
63138,28145
63139,52791
63140,34583
63141,60576
63143,40774
63144,71820
63146,46922
63147,25361
63301,45687
63303,56344
63304,56692
63330,40625
63332,49375
63334,31743
63336,36458
63339,21771
63341,39850
63343,33882
63344,25114
63345,35486
63347,37574
63348,39959
63349,42500
63350,27639
63351,44375
63352,24018
63353,23602
63357,38639
63359,29861
63361,26591
63362,42462
63363,34219
63366,43650
63367,53523
63368,56319
63369,44202
63373,37500
63376,46910
63377,30500
63379,34283
63380,32969
63382,30721
63383,35380
63384,21750
63385,56861
63386,43125
63389,44583
63390,42304
63401,28216
63430,28500
63431,54688
63432,30321
63434,21360
63435,20993
63436,22404
63437,20114
63438,21705
63440,23973
63441,19565
63443,12614
63445,16979
63447,30882
63448,35238
63451,77765
63452,26563
63454,33750
63456,23065
63458,30750
63459,50962
63460,22000
63461,35000
63462,30881
63468,20069
63469,27344
63472,18627
63474,23155
63501,22005
63530,30375
63532,37500
63533,33750
63534,25750
63536,25000
63537,19891
63540,22143
63541,53000
63544,24375
63545,30313
63546,31607
63547,13750
63548,24250
63549,28793
63552,29647
63555,22750
63556,28804
63557,30000
63558,25000
63559,14688
63561,24904
63563,16402
63565,33071
63601,30731
63620,20000
63621,21875
63622,24500
63623,17321
63624,23980
63625,18281
63626,54766
63627,36786
63628,22422
63629,23500
63630,45223
63631,18750
63633,26314
63636,26094
63637,28750
63638,21210
63640,26132
63645,21871
63650,25781
63653,20179
63654,23510
63655,29219
63660,33333
63662,20189
63663,32500
63664,28398
63665,20469
63670,33456
63673,42969
63701,31875
63703,22120
63730,30427
63732,44286
63735,14583
63736,45336
63740,25964
63744,21250
63748,50487
63755,35960
63758,21250
63760,24750
63764,16992
63766,19248
63767,14444
63769,34350
63770,71500
63771,29688
63774,84545
63775,29515
63781,37574
63785,18015
63787,15859
63801,27180
63820,9688
63821,16346
63822,28656
63823,41042
63825,23974
63827,26875
63828,29375
63829,14613
63830,21887
63833,18750
63834,14931
63837,21094
63839,25417
63841,28129
63845,20417
63846,19444
63848,15625
63851,19427
63852,26985
63853,25625
63855,16563
63857,27745
63862,20188
63863,25398
63866,19750
63867,32153
63868,27426
63869,20682
63870,21250
63873,18750
63874,29688
63876,21827
63877,24213
63879,25469
63882,20750
63901,21839
63932,22067
63933,19104
63935,17327
63936,22734
63937,34474
63939,15774
63942,12250
63943,36010
63945,10893
63952,16250
63953,13036
63954,20298
63955,29519
63956,36371
63957,19888
63960,24167
63961,19537
63965,15542
63966,22857
63967,40563
64011,54643
64012,40428
64014,56726
64015,37467
64016,83505
64017,32813
64018,42500
64019,56875
64020,26471
64021,25139
64022,26071
64024,32089
64029,55691
64030,32243
64034,55208
64035,34643
64036,26771
64037,40750
64040,34659
64048,75121
64050,25399
64052,40166
64053,26111
64054,34583
64055,37054
64056,41225
64057,39907
64058,53194
64060,44116
64061,45703
64062,43750
64063,43250
64064,57083
64065,63125
64067,46346
64068,41330
64070,57727
64071,102500
64072,31042
64074,40500
64075,30036
64076,39750
64077,37031
64078,32383
64079,54880
64080,31582
64081,45714
64082,64042
64083,38980
64085,31507
64086,46585
64088,23542
64089,43708
64090,46406
64093,34764
64096,38750
64097,52857
64098,31016
64105,56397
64106,46683
64108,58080
64109,23502
64110,37565
64111,48906
64112,63580
64113,91066
64114,55526
64116,36858
64117,40870
64118,43400
64119,50516
64120,46250
64123,30546
64124,27946
64125,17969
64126,16272
64127,17164
64128,21032
64129,33323
64130,25711
64131,39190
64132,26392
64133,38096
64134,38265
64136,31875
64137,35852
64138,32472
64139,73319
64145,42292
64146,32649
64150,38902
64151,58149
64152,46250
64153,55449
64154,63195
64155,49943
64156,82171
64157,70763
64158,52773
64161,26364
64163,35880
64402,28194
64422,22188
64423,20577
64424,23024
64426,29375
64427,35833
64428,27212
64429,38574
64430,53250
64436,55481
64437,34167
64438,26250
64439,38875
64440,30938
64441,36417
64442,28036
64443,49000
64445,20000
64446,28438
64449,25536
64451,28718
64454,17951
64455,25000
64456,27159
64459,23950
64461,24355
64463,31250
64465,40800
64466,41250
64467,13971
64468,27798
64469,30595
64470,29598
64471,26023
64473,25096
64474,55000
64475,38409
64476,40625
64477,26197
64479,29318
64480,67917
64481,42000
64482,32500
64483,44250
64484,18056
64485,30032
64486,20179
64487,39688
64489,27768
64490,36406
64491,28370
64492,47019
64494,53125
64496,47000
64498,110859
64499,81522
64501,21476
64503,33975
64504,37202
64505,35336
64506,30671
64507,30110
64601,31053
64620,69000
64622,43802
64623,50417
64624,36597
64625,28750
64628,27992
64630,39250
64631,28750
64633,23897
64635,30250
64636,32083
64637,45000
64638,31500
64639,21111
64640,29432
64641,22083
64642,31125
64643,34375
64644,30917
64645,19688
64646,31786
64647,27500
64648,20313
64649,23750
64650,26042
64651,29750
64652,30417
64653,43793
64656,16875
64657,19125
64658,30234
64659,29375
64660,25000
64661,21154
64664,39583
64667,19000
64668,44286
64670,24583
64671,27426
64672,38229
64673,28438
64676,24167
64679,16979
64681,26250
64683,26908
64689,47500
64701,40588
64720,31309
64722,31250
64723,38693
64724,23125
64725,30833
64726,27188
64728,30000
64730,21013
64733,60000
64734,59453
64735,30031
64739,45655
64740,19490
64741,19659
64742,37266
64743,46389
64744,21458
64746,58750
64747,38009
64748,18229
64752,22969
64755,29417
64756,27679
64759,24462
64761,24444
64762,17708
64763,29226
64767,17743
64769,11623
64770,21250
64771,47656
64772,35608
64776,27436
64778,25781
64779,24526
64780,24792
64781,34167
64783,34167
64784,23797
64788,34167
64790,23571
64801,29603
64804,32076
64830,17708
64831,44375
64832,51641
64834,40033
64835,28906
64836,33174
64840,51429
64841,19050
64842,21452
64843,31031
64844,23375
64847,16094
64848,32159
64849,35313
64850,32316
64854,25000
64855,40769
64856,22500
64857,19833
64859,23182
64861,27757
64862,16797
64863,14228
64865,23816
64866,26696
64870,28878
64873,44000
64874,15179
65001,38125
65010,50543
65011,14250
65013,21050
65014,14375
65016,38125
65017,21250
65018,32522
65020,28333
65023,40707
65024,34821
65025,24063
65026,26116
65034,27361
65035,20882
65037,33226
65041,32930
65043,37917
65046,30588
65047,30208
65048,33750
65049,55718
65050,14861
65051,24698
65052,46486
65053,58500
65054,58438
65058,28098
65061,38750
65063,39706
65064,44766
65065,34911
65066,28944
65067,36250
65068,29861
65072,29813
65074,34570
65076,16621
65078,23194
65079,36492
65080,65969
65081,21563
65082,38828
65084,21393
65085,44861
65101,33949
